=== ПАРАМЕТРЫ ПРОГОНА ===
Дата прогона,2026-03-18T22:42:38
Капитал,1000000
Старт,2015
OOS год,2023
Макс позиций S1,2
Макс позиций S2,2
Комиссия %,0.06
Проскальзывание %,0.10
Ребалансировка,quarter

--- Сигнал ---
Мин объём (млн),100
Мин VR,3.6
Макс VR,10
Дней сигнала,1
ATR мин %,1.2
ATR окно,20
MA период,50
MA фильтр,above
Bull bar,да
CP мин %,0.45
Макс дн. доходность %,10
VR подтверждение,1.5
Gap отмена %,6
Vol окно,30

--- Выход ---
Стоп-лосс %,22
Див гэп %,3
ROT множитель,1.5
ROT абс %,0.5

--- Тиры ---
ULTRA minVR,7
ULTRA maxHold,15
ULTRA TS after,6
ULTRA TS dist %,2.6
STRONG minVR,6.5
STRONG maxHold,13
STRONG TS after,6
STRONG TS dist %,1.8
BASE minVR,3.6
BASE maxHold,10
BASE TS after,5
BASE TS dist %,1.4

=== ИТОГИ ===
Всего сделок,1734
Средняя доходность %,2.72
Медианная доходность %,0.88
Win rate %,60.4
Profit factor,3.03
Sharpe,2.06
Макс просадка %,40.18
Общая доходность %,405079502.78
CAGR %,0.00
Макс выигрыш %,125.04
Макс проигрыш %,-22.12
Ср. выигрыш %,6.72
Ср. проигрыш %,3.39
Макс серия побед,14
Макс серия потерь,7
Ср. удержание дней,4.2
Период,2015-01-05 — 2026-03-18

=== СДЕЛКИ ===
#,Ticker,Strategy,Tier,VR,ATR%,Signal,Entry,Exit,EntryPx,ExitPx,Return%,Held,Reason
823,MRSB,S2,BASE,3.88,3.65,2021-05-21,2021-05-24,2021-05-31,0.46,0.50,8.26,5,ts_extend
824,MSNG,S2,BASE,5.51,2.03,2021-05-26,2021-05-27,2021-06-01,2.43,2.40,-1.02,3,rebalance_half
825,MSNG,S2,BASE,5.51,2.03,2021-05-26,2021-05-27,2021-06-04,2.43,2.42,-0.38,6,rotate_atr20
826,T,S1,BASE,4.43,3.10,2021-05-27,2021-05-28,2021-06-04,5499.79,5583.84,1.53,5,ts_extend
827,MRKC,S2,BASE,5.40,2.24,2021-05-31,2021-06-01,2021-06-07,0.43,0.43,0.95,4,rotate_atr20
828,STSB,S2,BASE,3.96,3.84,2021-06-03,2021-06-04,2021-06-14,0.70,0.76,8.17,6,ts_extend
829,DZRDP,S2,BASE,5.94,3.86,2021-06-04,2021-06-07,2021-06-14,1862.98,1833.96,-1.56,5,ts_extend
830,DIOD,S2,BASE,3.92,3.93,2021-06-11,2021-06-14,2021-06-21,11.23,12.51,11.44,5,ts_extend
831,NNSB,S2,BASE,4.08,5.05,2021-06-11,2021-06-14,2021-06-21,2684.29,3081.24,14.79,5,ts_extend
832,KAZT,S2,BASE,5.68,3.36,2021-06-18,2021-06-21,2021-06-23,315.70,288.54,-8.61,2,rebalance_half
833,KAZT,S2,BASE,5.68,3.36,2021-06-18,2021-06-21,2021-06-28,315.70,325.25,3.02,5,ts_extend
834,SAGO,S2,BASE,5.68,4.35,2021-06-22,2021-06-23,2021-06-30,0.69,0.73,5.71,5,ts_extend
835,BISVP,S2,ULTRA,7.44,1.28,2021-06-30,2021-07-01,2021-07-05,9.21,9.18,-0.43,2,rotate_atr20
836,MRKK,S2,BASE,6.13,3.24,2021-06-30,2021-07-01,2021-07-08,28.75,28.84,0.34,5,ts_extend
837,MDMG,S2,BASE,5.80,4.04,2021-07-02,2021-07-05,2021-07-08,888.42,823.28,-7.33,3,rebalance_half
838,MDMG,S2,BASE,5.80,4.04,2021-07-02,2021-07-05,2021-07-12,888.42,919.06,3.45,5,ts_extend
839,KZOS,S2,BASE,5.77,2.28,2021-07-07,2021-07-08,2021-07-14,97.16,104.83,7.90,4,rebalance_half
840,KZOS,S2,BASE,5.77,2.28,2021-07-07,2021-07-08,2021-07-15,97.16,103.36,6.39,5,ts_extend
841,AMEZ,S2,BASE,4.90,4.02,2021-07-13,2021-07-14,2021-07-15,12.45,12.11,-2.76,1,rebalance_half
842,AMEZ,S2,BASE,4.90,4.02,2021-07-13,2021-07-14,2021-07-21,12.45,12.74,2.28,5,ts_extend
843,MTLR,S1,BASE,3.87,3.03,2021-07-14,2021-07-15,2021-07-22,79.49,79.36,-0.15,5,ts_extend
844,MTLRP,S2,BASE,4.38,2.51,2021-07-14,2021-07-15,2021-07-20,127.75,120.66,-5.56,3,rotate_atr20
845,RZSB,S2,ULTRA,8.82,3.81,2021-07-19,2021-07-20,2021-07-27,18.33,17.67,-3.59,5,rebalance_half
846,RZSB,S2,ULTRA,8.82,3.81,2021-07-19,2021-07-20,2021-07-28,18.33,18.83,2.71,6,ts_extend
847,AMEZ,S2,BASE,6.32,4.72,2021-07-26,2021-07-27,2021-07-30,17.95,16.37,-8.80,3,rebalance_half
848,AMEZ,S2,BASE,6.32,4.72,2021-07-26,2021-07-27,2021-08-03,17.95,18.54,3.25,5,ts_extend
849,PIKK,S1,BASE,4.04,2.27,2021-07-28,2021-07-29,2021-08-05,1140.12,1190.95,4.46,5,ts_extend
850,AVAN,S2,ULTRA,7.23,1.62,2021-07-29,2021-07-30,2021-08-03,1201.92,1203.07,0.10,2,rebalance_half
851,AVAN,S2,ULTRA,7.23,1.62,2021-07-29,2021-07-30,2021-08-06,1201.92,1218.05,1.34,5,rotate_atr20
852,KZOS,S2,BASE,4.88,4.23,2021-08-02,2021-08-03,2021-08-10,106.17,107.89,1.62,5,ts_extend
853,DIOD,S2,BASE,6.37,5.50,2021-08-05,2021-08-06,2021-08-12,9.31,8.92,-4.29,4,rebalance_half
854,DIOD,S2,BASE,6.37,5.50,2021-08-05,2021-08-06,2021-08-13,9.31,9.21,-1.08,5,ts_extend
855,BELU,S1,BASE,5.41,3.37,2021-08-09,2021-08-10,2021-08-12,2987.77,3311.69,10.84,2,rebalance_half
856,BELU,S1,BASE,5.41,3.37,2021-08-09,2021-08-10,2021-08-17,2987.77,3760.49,25.86,5,ts_extend
857,UPRO,S1,BASE,3.66,1.28,2021-08-11,2021-08-12,2021-08-17,2.83,2.84,0.14,3,rebalance_half
858,UPRO,S1,BASE,3.66,1.28,2021-08-11,2021-08-12,2021-08-19,2.83,2.81,-0.71,5,ts_extend
859,SMLT,S2,BASE,4.20,5.41,2021-08-11,2021-08-12,2021-08-13,2934.89,2995.20,2.05,1,rebalance_half
860,SMLT,S2,BASE,4.20,5.41,2021-08-11,2021-08-12,2021-08-19,2934.89,3376.57,15.05,5,ts_extend
861,TTLK,S2,BASE,5.94,2.15,2021-08-12,2021-08-13,2021-08-16,0.60,0.62,2.51,1,rotate_atr20
862,LIFE,S2,BASE,3.91,3.50,2021-08-13,2021-08-16,2021-08-19,6.58,6.12,-7.00,3,rebalance_half
863,LIFE,S2,BASE,3.91,3.50,2021-08-13,2021-08-16,2021-08-23,6.58,6.58,0.08,5,ts_extend
864,BANEP,S1,BASE,4.12,1.53,2021-08-16,2021-08-17,2021-08-24,1129.80,1134.55,0.42,5,ts_extend
865,BRZL,S2,BASE,4.93,3.49,2021-08-18,2021-08-19,2021-08-23,1179.88,1228.03,4.08,2,rebalance_half
866,BRZL,S2,BASE,4.93,3.49,2021-08-18,2021-08-19,2021-08-26,1179.88,1230.53,4.29,5,ts_extend
867,MTLRP,S2,BASE,3.69,3.00,2021-08-20,2021-08-23,2021-08-30,157.95,252.05,59.57,5,rebalance_half
868,MTLRP,S2,BASE,3.69,3.00,2021-08-20,2021-08-23,2021-08-31,157.95,259.69,64.41,6,ts_extend
869,SGZH,S1,BASE,4.68,2.14,2021-08-25,2021-08-26,2021-08-30,8.04,8.67,7.86,2,rebalance_half
870,SGZH,S1,BASE,4.68,2.14,2021-08-25,2021-08-26,2021-09-02,8.04,8.86,10.17,5,ts_extend
871,MTLR,S1,BASE,6.19,3.23,2021-08-27,2021-08-30,2021-09-03,120.19,116.44,-3.12,4,rebalance_half
872,MTLR,S1,BASE,6.19,3.23,2021-08-27,2021-08-30,2021-09-06,120.19,124.57,3.64,5,ts_extend
873,KMAZ,S2,ULTRA,9.91,1.97,2021-08-27,2021-08-30,2021-08-31,94.55,116.81,23.54,1,rebalance_half
874,KMAZ,S2,ULTRA,9.91,1.97,2021-08-27,2021-08-30,2021-09-01,94.55,109.42,15.73,2,rotate_atr20
875,TUZA,S2,BASE,5.90,3.49,2021-08-30,2021-08-31,2021-09-07,105.17,104.84,-0.31,5,ts_extend
876,LVHK,S2,BASE,4.87,3.06,2021-08-31,2021-09-01,2021-09-07,13.02,13.01,-0.09,4,rebalance_half
877,LVHK,S2,BASE,4.87,3.06,2021-08-31,2021-09-01,2021-09-08,13.02,13.28,1.99,5,ts_extend
878,RUAL,S1,BASE,4.57,2.44,2021-09-02,2021-09-03,2021-09-10,62.50,69.30,10.88,5,ts_extend
879,MRKC,S2,BASE,5.45,1.37,2021-09-06,2021-09-07,2021-09-09,0.41,0.41,-0.61,2,rebalance_half
880,MRKC,S2,BASE,5.45,1.37,2021-09-06,2021-09-07,2021-09-14,0.41,0.41,-0.33,5,ts_extend
881,HIMCP,S2,ULTRA,9.79,3.00,2021-09-08,2021-09-09,2021-09-14,9.47,11.44,20.88,3,rebalance_half
882,HIMCP,S2,ULTRA,9.79,3.00,2021-09-08,2021-09-09,2021-09-17,9.47,13.22,39.62,6,ts_extend
883,NFAZ,S2,ULTRA,7.35,4.56,2021-09-13,2021-09-14,2021-09-17,405.45,411.34,1.45,3,rebalance_half
884,NFAZ,S2,ULTRA,7.35,4.56,2021-09-13,2021-09-14,2021-09-22,405.45,432.74,6.73,6,ts_extend
885,MGNT,S1,BASE,3.95,1.79,2021-09-16,2021-09-17,2021-09-20,5736.66,5621.49,-2.01,1,rebalance_half
886,MGNT,S1,BASE,3.95,1.79,2021-09-16,2021-09-17,2021-09-24,5736.66,5901.12,2.87,5,ts_extend
887,WTCMP,S2,BASE,5.54,1.64,2021-09-16,2021-09-17,2021-09-21,9.01,8.87,-1.65,2,rotate_atr20
888,SMLT,S1,BASE,4.19,5.32,2021-09-17,2021-09-20,2021-09-27,5489.77,5660.43,3.11,5,ts_extend
889,RTSB,S2,ULTRA,7.77,5.18,2021-09-20,2021-09-21,2021-09-27,0.54,0.59,7.38,4,rebalance_half
890,RTSB,S2,ULTRA,7.77,5.18,2021-09-20,2021-09-21,2021-09-29,0.54,0.63,16.01,6,ts_extend
891,NVTK,S1,BASE,4.27,3.33,2021-09-24,2021-09-27,2021-09-30,1869.99,1917.93,2.56,3,rebalance_half
892,NVTK,S1,BASE,4.27,3.33,2021-09-24,2021-09-27,2021-10-05,1869.99,1938.33,3.65,6,ts_extend
893,MGTS,S2,BASE,4.05,2.53,2021-09-24,2021-09-27,2021-09-29,2088.34,2051.71,-1.75,2,rebalance_half
894,MGTS,S2,BASE,4.05,2.53,2021-09-24,2021-09-27,2021-10-04,2088.34,2608.72,24.92,5,ts_extend
895,VJGZ,S2,BASE,4.36,3.21,2021-09-28,2021-09-29,2021-10-04,2268.62,1948.88,-14.09,3,rebalance_half
896,VJGZ,S2,BASE,4.36,3.21,2021-09-28,2021-09-29,2021-10-06,2268.62,2233.28,-1.56,5,ts_extend
897,PIKK,S1,BASE,4.19,2.42,2021-09-29,2021-09-30,2021-10-05,1432.29,1115.40,-22.12,3,cat_stop
898,GEMA,S2,BASE,5.16,3.74,2021-10-01,2021-10-04,2021-10-06,95.25,91.85,-3.57,2,rebalance_half
899,GEMA,S2,BASE,5.16,3.74,2021-10-01,2021-10-04,2021-10-11,95.25,98.79,3.71,5,ts_extend
900,ROSN,S1,BASE,5.60,2.79,2021-10-04,2021-10-05,2021-10-12,656.30,653.02,-0.50,5,ts_extend
901,KRKOP,S2,BASE,6.00,2.50,2021-10-05,2021-10-06,2021-10-11,11.35,11.85,4.43,3,rebalance_half
902,KRKOP,S2,BASE,6.00,2.50,2021-10-05,2021-10-06,2021-10-13,11.35,11.86,4.53,5,ts_extend
903,MRKV,S2,ULTRA,9.87,2.07,2021-10-08,2021-10-11,2021-10-13,0.06,0.06,6.54,2,rebalance_half
904,MRKV,S2,ULTRA,9.87,2.07,2021-10-08,2021-10-11,2021-10-15,0.06,0.06,6.62,4,rotate_atr20
905,FLOT,S1,BASE,4.50,1.27,2021-10-11,2021-10-12,2021-10-13,87.44,89.18,1.99,1,rotate_atr20
906,SGZH,S1,BASE,6.01,1.97,2021-10-11,2021-10-12,2021-10-19,9.80,11.30,15.36,5,ts_extend
907,RASP,S1,BASE,5.08,4.09,2021-10-12,2021-10-13,2021-10-20,445.01,483.75,8.70,5,ts_extend
908,KRSBP,S2,ULTRA,7.14,1.89,2021-10-12,2021-10-13,2021-10-14,9.92,9.84,-0.72,1,rotate_atr20
909,PMSB,S2,BASE,4.84,5.56,2021-10-13,2021-10-14,2021-10-21,179.59,178.28,-0.73,5,ts_extend
910,YKENP,S2,BASE,4.14,3.26,2021-10-14,2021-10-15,2021-10-21,0.35,0.36,2.98,4,rebalance_half
911,YKENP,S2,BASE,4.14,3.26,2021-10-14,2021-10-15,2021-10-22,0.35,0.38,9.90,5,ts_extend
912,IGST,S2,ULTRA,8.44,5.49,2021-10-20,2021-10-21,2021-10-27,1893.02,2044.72,8.01,4,rebalance_half
913,IGST,S2,ULTRA,8.44,5.49,2021-10-20,2021-10-21,2021-10-29,1893.02,2090.75,10.44,6,ts_extend
914,BELU,S1,ULTRA,7.26,3.41,2021-10-21,2021-10-22,2021-11-01,3826.11,4045.36,5.73,6,ts_extend
915,LIFE,S2,BASE,6.34,3.74,2021-10-26,2021-10-27,2021-11-01,6.45,6.31,-2.10,3,rebalance_half
916,LIFE,S2,BASE,6.34,3.74,2021-10-26,2021-10-27,2021-11-03,6.45,6.48,0.50,5,ts_extend
917,KROT,S2,BASE,5.52,3.75,2021-10-29,2021-11-01,2021-11-05,445.21,438.30,-1.55,3,rebalance_half
918,KROT,S2,BASE,5.52,3.75,2021-10-29,2021-11-01,2021-11-09,445.21,454.80,2.15,5,ts_extend
919,VRSB,S2,BASE,4.28,12.02,2021-11-03,2021-11-05,2021-11-09,338.54,299.52,-11.53,2,rebalance_half
920,VRSB,S2,BASE,4.28,12.02,2021-11-03,2021-11-05,2021-11-11,338.54,263.64,-22.12,4,cat_stop
921,GAZA,S2,BASE,4.32,3.74,2021-11-08,2021-11-09,2021-11-11,534.85,531.15,-0.69,2,rebalance_half
922,GAZA,S2,BASE,4.32,3.74,2021-11-08,2021-11-09,2021-11-16,534.85,561.12,4.91,5,ts_extend
923,SVAV,S2,BASE,5.11,3.57,2021-11-10,2021-11-11,2021-11-18,237.38,235.77,-0.68,5,ts_extend
924,SNGSP,S1,BASE,3.76,1.52,2021-11-11,2021-11-12,2021-11-15,40.59,39.96,-1.56,1,rebalance_half
925,SNGSP,S1,BASE,3.76,1.52,2021-11-11,2021-11-12,2021-11-19,40.59,41.22,1.53,5,ts_extend
926,ABIO,S1,BASE,5.16,7.58,2021-11-12,2021-11-15,2021-11-22,149.23,156.52,4.89,5,ts_extend
927,DZRD,S2,ULTRA,8.15,2.79,2021-11-17,2021-11-18,2021-11-26,2418.86,2352.20,-2.76,6,ts_extend
928,VSMO,S2,ULTRA,9.78,3.48,2021-11-17,2021-11-18,2021-11-26,45572.80,46190.98,1.36,6,ts_extend
929,OKEY,S2,BASE,5.23,2.74,2021-11-26,2021-11-29,2021-12-06,49.33,49.60,0.54,5,ts_extend
930,SMLT,S1,BASE,3.64,2.67,2021-12-02,2021-12-03,2021-12-10,5118.18,5188.30,1.37,5,ts_extend
931,TRNFP,S2,BASE,4.62,1.68,2021-12-10,2021-12-13,2021-12-16,1521.43,1547.52,1.71,3,rebalance_half
932,TRNFP,S2,BASE,4.62,1.68,2021-12-10,2021-12-13,2021-12-17,1521.43,1592.95,4.70,4,rotate_atr20
933,GAZAP,S2,BASE,5.58,2.71,2021-12-15,2021-12-16,2021-12-23,360.58,376.05,4.29,5,ts_extend
934,UNKL,S2,BASE,5.85,4.51,2021-12-16,2021-12-17,2021-12-24,8323.30,9578.43,15.08,5,ts_extend
935,IRKT,S2,BASE,3.89,4.01,2021-12-24,2021-12-27,2022-01-03,23.28,22.22,-4.52,4,rebalance_half
936,IRKT,S2,BASE,3.89,4.01,2021-12-24,2021-12-27,2022-01-04,23.28,22.91,-1.56,5,ts_extend
937,BISVP,S2,BASE,5.11,3.93,2021-12-30,2022-01-03,2022-01-11,11.99,12.80,6.74,5,ts_extend
938,LSRG,S1,ULTRA,7.52,3.91,2022-01-11,2022-01-12,2022-01-20,714.94,707.16,-1.09,6,ts_extend
939,ZILL,S2,BASE,6.10,3.98,2022-01-11,2022-01-12,2022-01-13,4607.36,4617.60,0.22,1,rebalance_half
940,ZILL,S2,BASE,6.10,3.98,2022-01-11,2022-01-12,2022-01-19,4607.36,4705.54,2.13,5,ts_extend
941,BLNG,S2,ULTRA,8.18,6.86,2022-01-12,2022-01-13,2022-01-19,13.59,10.58,-22.12,4,cat_stop
942,VSMO,S2,BASE,4.69,2.56,2022-01-18,2022-01-19,2022-01-26,49018.30,48984.86,-0.07,5,ts_extend
943,ENPG,S1,BASE,3.82,4.56,2022-01-19,2022-01-20,2022-01-27,906.45,911.08,0.51,5,ts_extend
944,MFGS,S2,ULTRA,8.12,2.48,2022-01-25,2022-01-26,2022-02-01,355.57,378.89,6.56,4,rebalance_half
945,MFGS,S2,ULTRA,8.12,2.48,2022-01-25,2022-01-26,2022-02-03,355.57,388.98,9.40,6,ts_extend
946,USBN,S2,ULTRA,7.86,5.38,2022-01-31,2022-02-01,2022-02-04,0.10,0.10,-5.93,3,rebalance_half
947,USBN,S2,ULTRA,7.86,5.38,2022-01-31,2022-02-01,2022-02-09,0.10,0.10,0.25,6,ts_extend
948,CHKZ,S2,ULTRA,8.96,5.80,2022-02-03,2022-02-04,2022-02-10,6870.98,6928.90,0.84,4,rebalance_half
949,CHKZ,S2,ULTRA,8.96,5.80,2022-02-03,2022-02-04,2022-02-14,6870.98,7273.86,5.86,6,ts_extend
950,UKUZ,S2,ULTRA,8.07,8.87,2022-02-09,2022-02-10,2022-02-14,1406.25,1411.74,0.39,2,rebalance_half
951,UKUZ,S2,ULTRA,8.07,8.87,2022-02-09,2022-02-10,2022-02-18,1406.25,1493.67,6.22,6,ts_extend
952,IGSTP,S2,ULTRA,8.62,8.19,2022-02-11,2022-02-14,2022-02-18,2796.47,3374.59,20.67,4,rebalance_half
953,IGSTP,S2,ULTRA,8.62,8.19,2022-02-11,2022-02-14,2022-02-22,2796.47,4862.21,73.87,6,ts_extend
954,ABIO,S1,BASE,5.07,7.10,2022-02-16,2022-02-17,2022-02-21,111.60,86.91,-22.12,2,cat_stop
955,MGNZ,S2,ULTRA,8.47,5.03,2022-02-17,2022-02-18,2022-02-24,15194.27,11832.57,-22.12,3,cat_stop
956,SVET,S2,BASE,3.99,8.69,2022-03-30,2022-03-31,2022-04-01,79.83,78.92,-1.13,1,rebalance_half
957,SVET,S2,BASE,3.99,8.69,2022-03-30,2022-03-31,2022-04-07,79.83,80.67,1.06,5,ts_extend
958,KROTP,S2,ULTRA,8.12,7.70,2022-03-31,2022-04-01,2022-04-11,274.94,291.73,6.11,6,ts_extend
959,FESH,S2,BASE,5.38,12.03,2022-04-14,2022-04-15,2022-04-22,36.43,39.04,7.18,5,ts_extend
960,LNZLP,S2,BASE,5.60,12.00,2022-04-14,2022-04-15,2022-04-22,2298.67,2456.13,6.85,5,ts_extend
961,WTCMP,S2,BASE,4.47,6.83,2022-04-28,2022-04-29,2022-05-05,8.69,7.55,-13.18,2,rebalance_half
962,WTCMP,S2,BASE,4.47,6.83,2022-04-28,2022-04-29,2022-05-12,8.69,8.56,-1.56,5,ts_extend
963,PMSBP,S2,STRONG,6.68,5.54,2022-05-04,2022-05-05,2022-05-12,166.87,164.14,-1.64,3,rebalance_half
964,PMSBP,S2,STRONG,6.68,5.54,2022-05-04,2022-05-05,2022-05-18,166.87,171.58,2.82,7,ts_extend
965,PMSB,S2,BASE,4.94,5.75,2022-05-11,2022-05-12,2022-05-19,169.27,131.82,-22.12,5,cat_stop
966,SNGSP,S1,BASE,4.49,2.76,2022-05-17,2022-05-18,2022-05-25,33.35,39.38,18.06,5,ts_extend
967,MISB,S2,BASE,4.89,4.09,2022-05-18,2022-05-19,2022-05-20,15.12,15.48,2.32,1,rebalance_half
968,MISB,S2,BASE,4.89,4.09,2022-05-18,2022-05-19,2022-05-26,15.12,18.41,21.72,5,ts_extend
969,NKNC,S2,ULTRA,8.75,4.94,2022-05-19,2022-05-20,2022-05-27,91.80,80.02,-12.83,5,rebalance_half
970,NKNC,S2,ULTRA,8.75,4.94,2022-05-19,2022-05-20,2022-05-30,91.80,89.71,-2.28,6,ts_extend
971,GAZP,S1,BASE,4.90,3.74,2022-05-26,2022-05-27,2022-06-03,294.97,297.30,0.79,5,ts_extend
972,TGKA,S2,BASE,3.61,3.87,2022-05-26,2022-05-27,2022-06-02,0.01,0.01,-2.09,4,rebalance_half
973,TGKA,S2,BASE,3.61,3.87,2022-05-26,2022-05-27,2022-06-03,0.01,0.01,8.03,5,ts_extend
974,TRNFP,S2,BASE,3.69,2.26,2022-06-01,2022-06-02,2022-06-03,1228.96,1208.06,-1.70,1,rebalance_half
975,TRNFP,S2,BASE,3.69,2.26,2022-06-01,2022-06-02,2022-06-10,1228.96,1282.70,4.37,6,ts_extend
976,MSNG,S2,STRONG,6.78,3.61,2022-06-02,2022-06-03,2022-06-14,2.06,2.07,0.17,6,ts_extend
977,HYDR,S1,ULTRA,9.03,2.41,2022-06-03,2022-06-06,2022-06-08,0.82,0.82,-0.28,2,rebalance_half
978,HYDR,S1,ULTRA,9.03,2.41,2022-06-03,2022-06-06,2022-06-15,0.82,0.81,-1.14,6,ts_extend
979,BANEP,S1,ULTRA,7.34,5.91,2022-06-07,2022-06-08,2022-06-21,826.32,874.10,5.78,8,rebalance_half
980,BANEP,S1,ULTRA,7.34,5.91,2022-06-07,2022-06-08,2022-06-22,826.32,855.75,3.56,9,ts_extend
981,TRNFP,S2,BASE,6.32,2.54,2022-06-10,2022-06-14,2022-06-21,1304.58,1299.44,-0.39,5,ts_extend
982,AKRN,S1,ULTRA,8.11,4.65,2022-06-20,2022-06-21,2022-06-22,17427.84,17771.52,1.97,1,rebalance_half
983,AKRN,S1,ULTRA,8.11,4.65,2022-06-20,2022-06-21,2022-06-29,17427.84,18184.66,4.34,6,ts_extend
984,NVTK,S1,BASE,5.09,4.33,2022-06-21,2022-06-22,2022-06-29,1027.64,1030.69,0.30,5,ts_extend
985,YKEN,S2,BASE,4.93,2.32,2022-06-22,2022-06-23,2022-06-24,0.28,0.29,2.51,1,rebalance_half
986,YKEN,S2,BASE,4.93,2.32,2022-06-22,2022-06-23,2022-06-30,0.28,0.29,4.38,5,ts_extend
987,CHGZ,S2,BASE,5.22,4.10,2022-06-23,2022-06-24,2022-06-30,45.47,35.41,-22.12,4,cat_stop
988,RTKM,S1,BASE,4.21,2.05,2022-06-28,2022-06-29,2022-07-06,67.11,66.06,-1.56,5,ts_extend
989,PIKK,S1,ULTRA,7.42,3.97,2022-06-28,2022-06-29,2022-07-07,738.28,768.23,4.06,6,ts_extend
990,AMEZ,S2,BASE,5.09,4.99,2022-07-01,2022-07-04,2022-07-05,21.93,21.47,-2.12,1,rebalance_half
991,AMEZ,S2,BASE,5.09,4.99,2022-07-01,2022-07-04,2022-07-11,21.93,22.15,1.00,5,ts_extend
992,TRMK,S2,BASE,4.40,3.90,2022-07-04,2022-07-05,2022-07-12,59.45,61.90,4.11,5,ts_extend
993,VRSB,S2,BASE,5.20,3.20,2022-07-11,2022-07-12,2022-07-15,167.07,149.56,-10.48,3,rebalance_half
994,VRSB,S2,BASE,5.20,3.20,2022-07-11,2022-07-12,2022-07-19,167.07,164.46,-1.56,5,ts_extend
995,TRMK,S2,BASE,3.75,5.30,2022-07-14,2022-07-15,2022-07-19,71.23,75.76,6.35,2,rebalance_half
996,TRMK,S2,BASE,3.75,5.30,2022-07-14,2022-07-15,2022-07-22,71.23,82.69,16.08,5,ts_extend
997,RKKE,S2,ULTRA,9.14,4.63,2022-07-18,2022-07-19,2022-07-22,5899.42,5850.62,-0.83,3,rebalance_half
998,RKKE,S2,ULTRA,9.14,4.63,2022-07-18,2022-07-19,2022-07-28,5899.42,5893.00,-0.11,7,ts_extend
999,ZVEZ,S2,ULTRA,7.62,4.99,2022-07-21,2022-07-22,2022-07-28,4.00,3.94,-1.44,4,rebalance_half
1000,ZVEZ,S2,ULTRA,7.62,4.99,2022-07-21,2022-07-22,2022-08-01,4.00,4.22,5.35,6,ts_extend
1001,MVID,S1,BASE,3.62,4.13,2022-07-27,2022-07-28,2022-07-29,200.12,197.88,-1.12,1,rebalance_half
1002,MVID,S1,BASE,3.62,4.13,2022-07-27,2022-07-28,2022-08-04,200.12,200.72,0.30,5,ts_extend
1003,NKNC,S2,ULTRA,7.02,3.20,2022-07-27,2022-07-28,2022-08-03,83.48,82.27,-1.46,4,rebalance_half
1004,NKNC,S2,ULTRA,7.02,3.20,2022-07-27,2022-07-28,2022-08-05,83.48,83.05,-0.52,6,ts_extend
1005,MGNT,S1,BASE,3.72,2.64,2022-07-28,2022-07-29,2022-08-03,4896.82,4902.14,0.11,3,rotate_atr20
1006,ABIO,S1,BASE,5.25,4.26,2022-08-02,2022-08-03,2022-08-10,69.11,73.77,6.75,5,ts_extend
1007,GEMA,S2,ULTRA,9.42,1.53,2022-08-02,2022-08-03,2022-08-05,68.16,68.09,-0.10,2,rebalance_half
1008,GEMA,S2,ULTRA,9.42,1.53,2022-08-02,2022-08-03,2022-08-15,68.16,68.74,0.85,8,rebalance_half
1009,GEMA,S2,ULTRA,9.42,1.53,2022-08-02,2022-08-03,2022-08-16,68.16,68.79,0.93,9,rotate_atr20
1010,LENT,S2,BASE,3.71,5.18,2022-08-04,2022-08-05,2022-08-15,796.27,923.39,15.96,6,ts_extend
1011,RASP,S1,BASE,4.78,4.24,2022-08-09,2022-08-10,2022-08-15,319.01,298.77,-6.34,3,rebalance_half
1012,RASP,S1,BASE,4.78,4.24,2022-08-09,2022-08-10,2022-08-17,319.01,322.45,1.08,5,ts_extend
1013,HYDR,S1,ULTRA,7.20,2.86,2022-08-12,2022-08-15,2022-08-17,0.79,0.81,2.65,2,rebalance_half
1014,HYDR,S1,ULTRA,7.20,2.86,2022-08-12,2022-08-15,2022-08-19,0.79,0.80,1.42,4,rotate_atr20
1015,NFAZ,S2,STRONG,6.93,4.97,2022-08-12,2022-08-15,2022-08-23,330.53,344.62,4.26,6,ts_extend
1016,KZOS,S2,BASE,5.03,4.37,2022-08-15,2022-08-16,2022-08-23,98.26,105.33,7.20,5,ts_extend
1017,SPBE,S1,STRONG,6.87,8.57,2022-08-16,2022-08-17,2022-08-25,214.94,225.50,4.91,6,ts_extend
1018,ABIO,S1,ULTRA,7.63,5.87,2022-08-18,2022-08-19,2022-08-29,81.35,84.60,4.00,6,ts_extend
1019,MSTT,S2,BASE,5.34,2.01,2022-08-22,2022-08-23,2022-08-25,80.63,80.17,-0.57,2,rotate_atr20
1020,GCHE,S2,ULTRA,7.64,3.18,2022-08-22,2022-08-23,2022-08-31,2854.56,2878.89,0.85,6,rotate_atr20
1021,LNZL,S2,BASE,5.92,5.07,2022-08-24,2022-08-25,2022-09-01,11338.11,12807.34,12.96,5,ts_extend
1022,PIKK,S1,BASE,4.80,2.57,2022-08-29,2022-08-30,2022-09-06,749.70,773.76,3.21,5,ts_extend
1023,AFLT,S1,BASE,4.89,1.86,2022-08-29,2022-08-30,2022-09-06,28.79,30.77,6.90,5,ts_extend
1024,CHMK,S2,ULTRA,8.01,5.01,2022-08-30,2022-08-31,2022-09-01,3926.27,3903.74,-0.57,1,rebalance_half
