=== ПАРАМЕТРЫ ПРОГОНА ===
Дата прогона,2026-03-18T23:21:29
Капитал,1000000
Старт,2015
OOS год,2023
Макс позиций S1,2
Макс позиций S2,2
Комиссия %,0.06
Проскальзывание %,0.10
Ребалансировка,none

--- Сигнал ---
Мин объём (млн),100
Мин VR,3.6
Макс VR,10
Дней сигнала,1
ATR мин %,1.3
ATR окно,20
MA период,50
MA фильтр,above
Bull bar,да
CP мин %,0.55
Макс дн. доходность %,10
VR подтверждение,2
Gap отмена %,6
Vol окно,30

--- Выход ---
Стоп-лосс %,28
Див гэп %,3
ROT множитель,1.5
ROT абс %,0.5

--- Тиры ---
ULTRA minVR,7.1
ULTRA maxHold,10
ULTRA TS after,6
ULTRA TS dist %,1.8
STRONG minVR,5.1
STRONG maxHold,7
STRONG TS after,6
STRONG TS dist %,1.6

=== ИТОГИ ===
Всего сделок,486
Средняя доходность %,4.78
Медианная доходность %,1.98
Win rate %,70.4
Profit factor,8.15
Sharpe,2.79
Макс просадка %,29.30
Общая доходность %,37786190.44
CAGR %,0.00
Макс выигрыш %,108.22
Макс проигрыш %,-28.12
Ср. выигрыш %,7.74
Ср. проигрыш %,2.25
Макс серия побед,11
Макс серия потерь,7
Ср. удержание дней,5.8
Период,2015-01-05 — 2026-03-18

=== СДЕЛКИ ===
#,Ticker,Strategy,Tier,VR,ATR%,Signal,Entry,Exit,EntryPx,ExitPx,Return%,Held,Reason
154,MSTT,S2,STRONG,5.81,1.56,2019-08-29,2019-08-30,2019-09-10,86.99,87.86,1.00,7,max_hold
155,VTBR,S1,STRONG,6.93,1.87,2019-09-04,2019-09-05,2019-09-13,210.36,212.70,1.11,6,ts_extend
156,NKNCP,S2,ULTRA,9.36,1.79,2019-09-13,2019-09-16,2019-09-25,70.07,72.00,2.76,7,ts_extend
157,DVEC,S2,ULTRA,8.70,2.37,2019-09-27,2019-09-30,2019-10-08,1.10,1.10,-0.51,6,ts_extend
158,MTSS,S1,STRONG,5.51,1.39,2019-10-09,2019-10-10,2019-10-18,273.19,268.39,-1.76,6,ts_extend
159,ROLO,S2,STRONG,5.47,3.81,2019-10-17,2019-10-18,2019-10-28,0.26,0.27,4.23,6,ts_extend
160,SNGS,S1,STRONG,5.90,2.58,2019-10-24,2019-10-25,2019-11-05,46.65,48.05,2.99,6,ts_extend
161,MSTT,S2,STRONG,6.36,2.20,2019-11-11,2019-11-12,2019-11-20,123.00,124.38,1.12,6,ts_extend
162,CHGZ,S2,STRONG,5.20,5.77,2019-12-02,2019-12-03,2019-12-18,31.05,38.31,23.40,6,ts_extend
163,MVID,S1,ULTRA,7.35,1.88,2019-12-05,2019-12-06,2019-12-17,605.17,606.30,0.19,7,ts_extend
164,FESH,S2,ULTRA,8.66,3.11,2019-12-18,2019-12-19,2019-12-27,9.37,9.50,1.34,6,ts_extend
165,KZOS,S2,STRONG,5.28,2.49,2019-12-30,2020-01-03,2020-01-14,106.47,129.68,21.80,6,ts_extend
166,IRKT,S2,STRONG,6.82,3.00,2020-01-13,2020-01-14,2020-01-15,36.74,36.81,0.20,1,rotate_atr20
167,VJGZP,S2,STRONG,5.61,3.43,2020-01-13,2020-01-14,2020-01-16,390.62,383.39,-1.85,2,rotate_atr20
168,MISBP,S2,ULTRA,9.79,4.50,2020-01-14,2020-01-15,2020-01-23,10.02,10.39,3.76,6,ts_extend
169,MGNT,S1,STRONG,5.49,1.36,2020-01-15,2020-01-16,2020-01-21,3630.80,3833.86,5.59,3,rotate_atr20
170,RTKM,S1,STRONG,6.34,1.37,2020-01-15,2020-01-16,2020-01-24,86.03,86.31,0.32,6,ts_extend
171,TTLK,S2,STRONG,5.28,6.37,2020-01-15,2020-01-16,2020-01-24,0.36,0.38,6.70,6,ts_extend
172,RUAL,S1,STRONG,5.50,2.29,2020-01-20,2020-01-21,2020-01-29,37.91,37.24,-1.76,6,ts_extend
173,AFKS,S1,STRONG,5.90,2.02,2020-01-23,2020-01-24,2020-02-03,18.07,18.33,1.46,6,ts_extend
174,TASBP,S2,STRONG,5.65,6.33,2020-01-29,2020-01-30,2020-02-07,0.20,0.21,4.00,6,ts_extend
175,OGKB,S2,ULTRA,8.13,3.10,2020-02-12,2020-02-13,2020-02-21,0.71,0.74,3.49,6,ts_extend
176,AKRN,S2,STRONG,6.67,1.40,2020-02-27,2020-02-28,2020-03-10,4947.90,5051.63,2.10,6,ts_extend
177,AVAN,S2,STRONG,5.19,5.78,2020-04-01,2020-04-02,2020-04-10,676.08,707.35,4.62,6,ts_extend
178,CNTLP,S2,STRONG,6.80,3.54,2020-04-10,2020-04-13,2020-04-21,17.93,18.47,3.02,6,ts_extend
179,MGTSP,S2,STRONG,6.21,3.95,2020-04-24,2020-04-27,2020-05-06,2331.72,2395.15,2.72,6,ts_extend
180,RZSB,S2,STRONG,6.43,3.75,2020-05-07,2020-05-08,2020-05-19,7.97,8.10,1.54,6,ts_extend
181,PRMB,S2,STRONG,6.20,5.29,2020-05-19,2020-05-20,2020-05-28,20432.64,29472.77,44.24,6,ts_extend
182,KLSB,S2,ULTRA,8.71,3.92,2020-05-27,2020-05-28,2020-06-05,11.63,11.76,1.09,6,ts_extend
183,KCHEP,S2,ULTRA,9.66,4.18,2020-05-27,2020-05-28,2020-06-05,0.39,0.38,-0.59,6,ts_extend
184,VSMO,S2,ULTRA,8.51,2.26,2020-06-09,2020-06-10,2020-06-19,20452.67,24059.72,17.64,6,ts_extend
185,LNZLP,S2,ULTRA,8.05,2.09,2020-07-07,2020-07-08,2020-07-14,3926.27,3998.59,1.84,4,rotate_atr20
186,KAZTP,S2,ULTRA,7.53,3.03,2020-07-07,2020-07-08,2020-07-16,153.04,151.18,-1.22,6,ts_extend
187,KRKOP,S2,STRONG,5.30,3.31,2020-07-13,2020-07-14,2020-07-20,6.25,6.15,-1.68,4,rotate_atr20
188,URKZ,S2,ULTRA,8.27,4.27,2020-07-15,2020-07-16,2020-07-24,162.06,184.52,13.86,6,ts_extend
189,YRSBP,S2,ULTRA,7.80,5.11,2020-07-17,2020-07-20,2020-07-28,86.64,90.20,4.11,6,ts_extend
190,RUSI,S2,ULTRA,8.55,3.94,2020-07-24,2020-07-27,2020-07-30,40.66,29.23,-28.12,3,cat_stop
191,KROT,S2,ULTRA,8.13,3.83,2020-07-27,2020-07-28,2020-08-05,390.62,387.27,-0.86,6,ts_extend
192,ABRD,S2,ULTRA,9.79,2.59,2020-08-07,2020-08-10,2020-08-12,262.92,233.63,-11.14,2,rotate_atr20
193,SARE,S2,ULTRA,7.74,2.85,2020-08-07,2020-08-10,2020-08-18,0.14,0.20,36.79,6,ts_extend
194,YKEN,S2,STRONG,5.41,4.01,2020-08-11,2020-08-12,2020-08-20,0.48,0.51,7.11,6,ts_extend
195,GCHE,S2,STRONG,5.25,1.54,2020-08-18,2020-08-19,2020-08-27,1914.06,1889.70,-1.27,6,ts_extend
196,GEMA,S2,STRONG,5.53,1.43,2020-09-24,2020-09-25,2020-10-05,61.60,60.91,-1.12,6,ts_extend
197,YRSB,S2,ULTRA,8.06,2.16,2020-10-12,2020-10-13,2020-10-21,176.28,176.48,0.11,6,ts_extend
198,KGKCP,S2,STRONG,5.61,3.04,2020-10-20,2020-10-21,2020-10-29,59.60,60.42,1.38,6,ts_extend
199,SVAV,S2,STRONG,6.76,1.77,2020-10-20,2020-10-21,2020-10-29,292.47,362.52,23.95,6,ts_extend
200,TNSE,S2,ULTRA,7.89,3.44,2020-10-28,2020-10-29,2020-11-09,1021.63,1029.45,0.77,6,ts_extend
201,MRKC,S2,STRONG,5.42,2.30,2020-11-06,2020-11-09,2020-11-17,0.32,0.32,-0.00,6,ts_extend
202,RASP,S1,STRONG,5.96,2.90,2020-11-09,2020-11-10,2020-11-18,125.20,154.02,23.02,6,ts_extend
203,IGSTP,S2,ULTRA,7.36,4.72,2020-11-16,2020-11-17,2020-11-25,849.36,963.76,13.47,6,ts_extend
204,KZOSP,S2,STRONG,6.05,3.47,2020-11-27,2020-11-30,2020-12-08,11.01,11.07,0.58,6,ts_extend
205,AMEZ,S2,STRONG,6.62,2.24,2020-12-01,2020-12-02,2020-12-10,5.75,6.27,9.01,6,ts_extend
206,MTLRP,S2,STRONG,6.33,2.08,2020-12-11,2020-12-14,2020-12-22,73.62,73.78,0.22,6,ts_extend
207,MRKU,S2,STRONG,5.50,2.46,2020-12-23,2020-12-24,2021-01-05,0.16,0.18,10.41,6,ts_extend
208,NKSH,S2,ULTRA,7.45,1.88,2021-01-05,2021-01-06,2021-01-08,23.54,23.04,-2.10,1,rotate_atr20
209,MAGEP,S2,STRONG,5.46,4.18,2021-01-05,2021-01-06,2021-01-15,7.12,7.35,3.19,6,ts_extend
210,TTLK,S2,STRONG,5.25,3.52,2021-01-06,2021-01-08,2021-01-18,0.49,0.48,-1.11,6,ts_extend
211,LSNG,S2,ULTRA,9.69,2.66,2021-01-14,2021-01-15,2021-01-25,7.29,7.55,3.53,6,ts_extend
212,VJGZP,S2,ULTRA,7.55,5.39,2021-01-15,2021-01-18,2021-01-26,885.41,1390.25,57.02,6,ts_extend
213,SLEN,S2,STRONG,6.22,4.44,2021-01-25,2021-01-26,2021-02-03,6.09,6.07,-0.30,6,ts_extend
214,RASP,S1,STRONG,5.15,2.14,2021-01-26,2021-01-27,2021-02-04,162.26,176.84,8.98,6,ts_extend
215,SMLT,S2,ULTRA,9.95,1.47,2021-02-04,2021-02-05,2021-02-15,1007.01,1110.04,10.23,6,ts_extend
216,MVID,S1,ULTRA,9.82,2.15,2021-02-08,2021-02-09,2021-02-17,795.47,821.70,3.30,6,ts_extend
217,TGKN,S2,ULTRA,7.81,2.13,2021-02-19,2021-02-20,2021-03-02,0.00,0.00,-1.14,6,ts_extend
218,BANE,S2,STRONG,6.62,1.54,2021-03-09,2021-03-10,2021-03-18,1679.18,1727.10,2.85,6,ts_extend
219,NFAZ,S2,STRONG,5.36,6.02,2021-03-22,2021-03-23,2021-03-31,386.62,391.01,1.13,6,ts_extend
220,VTBR,S1,ULTRA,8.04,1.73,2021-03-31,2021-04-01,2021-04-09,213.24,220.50,3.40,6,ts_extend
221,AQUA,S2,ULTRA,7.43,3.09,2021-03-31,2021-04-01,2021-04-09,305.49,319.62,4.63,6,ts_extend
222,SMLT,S2,STRONG,6.81,2.66,2021-04-08,2021-04-09,2021-04-19,1504.40,1523.74,1.29,6,ts_extend
223,MRSB,S2,STRONG,5.88,3.30,2021-04-29,2021-04-30,2021-05-11,0.41,0.43,4.07,6,ts_extend
224,MISBP,S2,STRONG,6.80,2.50,2021-05-18,2021-05-19,2021-05-27,12.42,12.20,-1.76,6,ts_extend
225,MISB,S2,ULTRA,8.42,2.84,2021-05-18,2021-05-19,2021-05-27,14.82,14.53,-1.96,6,ts_extend
226,MSNG,S2,STRONG,5.51,2.03,2021-05-26,2021-05-27,2021-06-07,2.43,2.45,0.83,7,max_hold
227,DZRDP,S2,STRONG,5.94,3.86,2021-06-04,2021-06-07,2021-06-15,1862.98,1830.24,-1.76,6,ts_extend
228,RNFT,S2,ULTRA,7.70,2.93,2021-06-04,2021-06-07,2021-06-15,179.09,178.24,-0.47,6,ts_extend
229,KAZTP,S2,ULTRA,8.84,2.63,2021-06-15,2021-06-16,2021-06-24,261.42,316.68,21.14,6,ts_extend
230,UNKL,S2,STRONG,6.96,2.63,2021-06-23,2021-06-24,2021-07-02,9645.41,9824.26,1.85,6,ts_extend
231,MDMG,S2,STRONG,5.80,4.04,2021-07-02,2021-07-05,2021-07-13,888.42,917.19,3.24,6,ts_extend
232,SMLT,S2,STRONG,5.15,3.07,2021-07-16,2021-07-19,2021-07-27,2067.50,2593.60,25.45,6,ts_extend
233,AMEZ,S2,STRONG,6.32,4.72,2021-07-26,2021-07-27,2021-08-04,17.95,18.50,3.04,6,ts_extend
234,DIOD,S2,STRONG,6.37,5.50,2021-08-05,2021-08-06,2021-08-16,9.31,9.20,-1.28,6,ts_extend
235,MAGE,S2,STRONG,6.20,3.64,2021-08-16,2021-08-17,2021-08-25,7.97,7.84,-1.67,6,ts_extend
236,SGZH,S1,STRONG,5.64,2.29,2021-08-27,2021-08-30,2021-09-07,8.70,8.84,1.61,6,ts_extend
237,MTLR,S1,STRONG,6.19,3.23,2021-08-27,2021-08-30,2021-09-08,120.19,174.87,45.49,7,ts_extend
238,KMAZ,S2,ULTRA,9.91,1.97,2021-08-27,2021-08-30,2021-09-07,94.55,135.01,42.79,6,ts_extend
239,HIMCP,S2,ULTRA,9.79,3.00,2021-09-08,2021-09-09,2021-09-17,9.47,13.32,40.77,6,ts_extend
240,WTCMP,S2,STRONG,5.54,1.64,2021-09-16,2021-09-17,2021-09-27,9.01,9.04,0.27,6,ts_extend
241,VSMO,S2,STRONG,5.28,2.50,2021-09-30,2021-10-01,2021-10-11,36297.98,38609.33,6.37,6,ts_extend
242,MRKV,S2,ULTRA,9.87,2.07,2021-10-08,2021-10-11,2021-10-14,0.06,0.07,10.59,3,rotate_atr20
243,TNSE,S2,STRONG,5.20,2.07,2021-10-08,2021-10-11,2021-10-15,981.57,968.45,-1.34,4,rotate_atr20
244,SGZH,S1,STRONG,6.01,1.97,2021-10-11,2021-10-12,2021-10-20,9.80,11.28,15.14,6,ts_extend
245,SLEN,S2,ULTRA,8.90,4.56,2021-10-13,2021-10-14,2021-10-22,4.29,5.15,19.93,6,ts_extend
246,YKEN,S2,ULTRA,8.35,3.25,2021-10-14,2021-10-15,2021-10-25,0.37,0.39,7.13,6,ts_extend
247,BELU,S1,ULTRA,7.26,3.41,2021-10-21,2021-10-22,2021-11-01,3826.11,4078.58,6.60,6,ts_extend
248,LIFE,S2,STRONG,6.34,3.74,2021-10-26,2021-10-27,2021-11-05,6.45,6.47,0.29,6,ts_extend
249,SVAV,S2,STRONG,5.11,3.57,2021-11-10,2021-11-11,2021-11-19,237.38,236.27,-0.47,6,ts_extend
250,ABIO,S1,STRONG,5.16,7.58,2021-11-12,2021-11-15,2021-11-23,149.23,156.21,4.68,6,ts_extend
251,OKEY,S2,STRONG,5.23,2.74,2021-11-26,2021-11-29,2021-12-07,49.33,49.49,0.34,6,ts_extend
252,BISVP,S2,STRONG,5.11,3.93,2021-12-30,2022-01-03,2022-01-12,11.99,12.77,6.53,6,ts_extend
253,LSRG,S1,ULTRA,7.52,3.91,2022-01-11,2022-01-12,2022-01-20,714.94,712.97,-0.28,6,ts_extend
254,ZILL,S2,STRONG,6.10,3.98,2022-01-11,2022-01-12,2022-01-20,4607.36,4695.99,1.92,6,ts_extend
255,MFGS,S2,ULTRA,8.12,2.48,2022-01-25,2022-01-26,2022-02-03,355.57,392.17,10.29,6,ts_extend
256,CHKZ,S2,ULTRA,8.96,5.80,2022-02-03,2022-02-04,2022-02-14,6870.98,7333.61,6.73,6,ts_extend
257,IGST,S2,ULTRA,7.49,8.23,2022-02-11,2022-02-14,2022-02-22,2814.50,4857.04,72.57,6,ts_extend
258,PRMB,S2,STRONG,6.40,4.36,2022-02-11,2022-02-14,2022-02-24,53084.80,38159.90,-28.12,5,cat_stop
259,FESH,S2,STRONG,5.38,12.03,2022-04-14,2022-04-15,2022-04-25,36.43,38.96,6.96,6,ts_extend
260,PMSBP,S2,STRONG,6.68,5.54,2022-05-04,2022-05-05,2022-05-18,166.87,171.92,3.03,7,ts_extend
261,DIOD,S2,STRONG,6.37,3.94,2022-05-24,2022-05-25,2022-06-02,7.70,8.37,8.67,6,ts_extend
262,MSNG,S2,STRONG,6.78,3.61,2022-06-02,2022-06-03,2022-06-14,2.06,2.07,0.37,6,ts_extend
263,HYDR,S1,ULTRA,9.03,2.41,2022-06-03,2022-06-06,2022-06-15,0.82,0.82,-0.32,6,ts_extend
264,TRNFP,S2,STRONG,6.32,2.54,2022-06-10,2022-06-14,2022-06-22,1304.58,1296.80,-0.60,6,ts_extend
265,AKRN,S1,ULTRA,8.11,4.65,2022-06-20,2022-06-21,2022-06-29,17427.84,18334.02,5.20,6,ts_extend
266,CHGZ,S2,STRONG,5.22,4.10,2022-06-23,2022-06-24,2022-07-04,45.47,45.78,0.68,6,ts_extend
267,VRSB,S2,STRONG,5.20,3.20,2022-07-11,2022-07-12,2022-07-20,167.07,164.13,-1.76,6,ts_extend
268,ABIO,S1,STRONG,5.25,4.26,2022-08-02,2022-08-03,2022-08-11,69.11,73.62,6.53,6,ts_extend
269,GEMA,S2,ULTRA,9.42,1.53,2022-08-02,2022-08-03,2022-08-11,68.16,68.09,-0.10,6,ts_extend
270,HYDR,S1,ULTRA,7.20,2.86,2022-08-12,2022-08-15,2022-08-24,0.79,0.80,2.30,7,ts_extend
271,NFAZ,S2,STRONG,6.93,4.97,2022-08-12,2022-08-15,2022-08-23,330.53,345.32,4.48,6,ts_extend
272,MGTS,S2,STRONG,5.21,2.38,2022-08-22,2022-08-23,2022-08-25,1462.34,1447.68,-1.00,2,rotate_atr20
273,RENI,S2,STRONG,5.44,4.73,2022-08-22,2022-08-23,2022-08-31,57.09,60.76,6.43,6,ts_extend
274,LNZL,S2,STRONG,5.92,5.07,2022-08-24,2022-08-25,2022-09-02,11338.11,12781.36,12.73,6,ts_extend
275,CHMK,S2,ULTRA,8.01,5.01,2022-08-30,2022-08-31,2022-09-08,3926.27,4362.91,11.12,6,ts_extend
276,BANE,S2,ULTRA,7.66,2.31,2022-09-01,2022-09-02,2022-09-05,1091.74,1120.20,2.61,1,rotate_atr20
277,SNGS,S1,ULTRA,8.25,2.54,2022-09-02,2022-09-05,2022-09-13,27.39,26.85,-1.96,6,ts_extend
278,MDMG,S2,STRONG,6.23,3.93,2022-09-02,2022-09-05,2022-09-13,474.76,504.97,6.36,6,ts_extend
279,LSRG,S2,STRONG,6.69,2.81,2022-09-12,2022-09-13,2022-09-21,634.21,633.66,-0.09,6,ts_extend
280,RUSI,S2,ULTRA,9.05,4.95,2022-09-12,2022-09-13,2022-09-21,53.18,54.90,3.23,6,ts_extend
281,IRKT,S2,STRONG,7.02,4.31,2022-09-21,2022-09-22,2022-09-26,47.00,33.78,-28.12,2,cat_stop
282,MSRS,S2,ULTRA,7.33,3.77,2022-10-27,2022-10-28,2022-11-08,0.98,0.98,-0.12,6,ts_extend
283,STSBP,S2,ULTRA,7.61,3.51,2022-10-27,2022-10-28,2022-11-09,0.68,0.71,4.55,7,ts_extend
284,MISB,S2,STRONG,5.24,2.18,2022-11-07,2022-11-08,2022-11-16,14.42,21.42,48.49,6,ts_extend
285,SIBN,S1,ULTRA,7.84,2.55,2022-11-16,2022-11-17,2022-11-28,460.74,461.73,0.22,7,ts_extend
286,RTGZ,S2,STRONG,5.18,2.92,2022-11-21,2022-11-22,2022-11-23,23136.96,23262.72,0.54,1,rotate_atr20
287,BRZL,S2,STRONG,6.15,7.19,2022-11-21,2022-11-22,2022-11-30,1049.68,1105.23,5.29,6,ts_extend
288,MRKY,S2,STRONG,5.46,5.08,2022-11-22,2022-11-23,2022-12-01,0.03,0.04,9.96,6,ts_extend
289,RENI,S2,ULTRA,9.19,2.50,2022-12-06,2022-12-07,2022-12-15,55.23,59.04,6.90,6,ts_extend
290,MRKP,S2,ULTRA,8.35,1.51,2022-12-29,2022-12-30,2023-01-10,0.25,0.24,-1.60,6,ts_extend
291,NFAZ,S2,ULTRA,7.77,2.62,2023-01-09,2023-01-10,2023-01-18,249.40,283.34,13.61,6,ts_extend
292,RASP,S1,ULTRA,7.87,1.88,2023-01-17,2023-01-18,2023-01-26,242.89,240.89,-0.82,6,ts_extend
293,ZVEZ,S2,ULTRA,8.05,4.59,2023-01-25,2023-01-26,2023-02-03,4.37,4.79,9.79,6,ts_extend
294,RASP,S1,STRONG,5.22,2.06,2023-01-27,2023-01-30,2023-02-07,251.40,262.11,4.26,6,ts_extend
295,SNGS,S1,ULTRA,8.19,1.66,2023-01-27,2023-01-30,2023-02-08,23.20,23.52,1.37,7,ts_extend
296,TRNFP,S2,ULTRA,9.00,1.53,2023-02-07,2023-02-08,2023-02-16,922.47,909.84,-1.37,6,ts_extend
297,RTGZ,S2,ULTRA,7.93,3.17,2023-02-27,2023-02-28,2023-03-09,25941.44,35491.52,36.81,6,ts_extend
298,PHOR,S1,ULTRA,8.57,2.71,2023-03-03,2023-03-06,2023-03-15,7174.46,7044.38,-1.81,6,ts_extend
299,WUSH,S2,ULTRA,8.00,3.95,2023-03-09,2023-03-10,2023-03-20,197.82,200.01,1.11,6,ts_extend
300,TRNFP,S2,ULTRA,9.00,1.58,2023-03-17,2023-03-20,2023-03-28,1074.22,1063.77,-0.97,6,ts_extend
301,GAZP,S1,STRONG,5.55,1.80,2023-03-20,2023-03-21,2023-03-29,170.82,170.21,-0.36,6,ts_extend
302,TRMK,S2,STRONG,6.50,1.98,2023-03-27,2023-03-28,2023-04-05,103.16,103.65,0.47,6,ts_extend
303,VTBR,S1,STRONG,5.13,2.49,2023-04-03,2023-04-04,2023-04-12,102.01,100.33,-1.65,6,ts_extend
304,TGKA,S2,STRONG,5.45,2.41,2023-04-05,2023-04-06,2023-04-14,0.01,0.01,-1.76,6,ts_extend
305,MTLRP,S1,STRONG,5.57,2.71,2023-04-18,2023-04-19,2023-04-27,214.79,217.80,1.40,6,ts_extend
306,VEON-RX,S2,ULTRA,7.90,4.76,2023-04-18,2023-04-19,2023-04-27,53.49,57.31,7.14,6,ts_extend
307,MRKU,S2,STRONG,6.01,3.30,2023-04-28,2023-05-02,2023-05-11,0.24,0.24,0.97,6,ts_extend
308,OGKB,S2,STRONG,5.89,2.85,2023-05-16,2023-05-17,2023-05-25,0.77,0.78,1.32,6,ts_extend
309,TGKA,S2,ULTRA,7.21,3.69,2023-05-16,2023-05-17,2023-05-25,0.01,0.01,-0.64,6,ts_extend
310,MTSS,S1,STRONG,6.63,2.16,2023-05-18,2023-05-19,2023-05-30,308.49,316.09,2.46,7,max_hold
311,MDMG,S2,STRONG,6.19,2.97,2023-06-01,2023-06-02,2023-06-13,634.71,644.27,1.51,6,ts_extend
312,NMTP,S1,STRONG,7.00,3.47,2023-06-08,2023-06-09,2023-06-20,8.96,9.01,0.61,6,ts_extend
313,CHMF,S1,ULTRA,7.13,1.81,2023-06-19,2023-06-20,2023-06-28,1146.83,1181.42,3.02,6,ts_extend
314,MAGEP,S2,ULTRA,9.25,3.87,2023-06-20,2023-06-21,2023-06-29,4.74,4.73,-0.25,6,ts_extend
315,SGZH,S1,STRONG,5.35,2.36,2023-06-29,2023-06-30,2023-07-10,5.85,6.31,7.79,6,ts_extend
316,LNZLP,S1,STRONG,6.08,2.35,2023-07-11,2023-07-12,2023-07-20,3145.02,3094.64,-1.60,6,ts_extend
317,KGKCP,S2,STRONG,6.94,5.31,2023-07-11,2023-07-12,2023-07-20,66.11,71.32,7.89,6,ts_extend
318,BSPB,S1,ULTRA,8.77,1.84,2023-07-14,2023-07-17,2023-07-18,189.29,193.69,2.32,1,rotate_atr20
319,ENPG,S1,STRONG,6.61,3.34,2023-07-17,2023-07-18,2023-07-26,524.44,528.74,0.82,6,ts_extend
320,RASP,S1,ULTRA,7.37,1.84,2023-07-19,2023-07-20,2023-07-28,328.57,337.51,2.72,6,ts_extend
321,CNTLP,S2,ULTRA,8.27,1.94,2023-07-19,2023-07-20,2023-07-24,12.78,13.46,5.31,2,rotate_atr20
322,RTSB,S2,STRONG,5.47,5.54,2023-07-19,2023-07-20,2023-07-28,2.25,3.05,35.14,6,ts_extend
323,RBCM,S2,STRONG,5.19,4.11,2023-07-21,2023-07-24,2023-08-01,4.71,4.86,3.34,6,ts_extend
324,UPRO,S1,STRONG,5.18,1.86,2023-07-26,2023-07-27,2023-08-04,2.02,2.19,8.65,6,ts_extend
325,GAZAP,S2,ULTRA,9.58,2.65,2023-07-27,2023-07-28,2023-08-07,562.40,585.32,4.07,6,ts_extend
326,FLOT,S1,STRONG,5.59,2.49,2023-08-02,2023-08-03,2023-08-11,109.21,110.03,0.75,6,ts_extend
327,NMTP,S1,ULTRA,8.12,3.37,2023-08-03,2023-08-04,2023-08-14,13.08,17.10,30.80,6,ts_extend
328,VSMO,S2,STRONG,6.45,1.55,2023-08-03,2023-08-04,2023-08-09,51362.05,51257.86,-0.20,3,rotate_atr20
329,YKEN,S2,STRONG,6.73,3.83,2023-08-04,2023-08-07,2023-08-16,0.83,1.20,44.73,7,ts_extend
330,SAGOP,S2,STRONG,6.30,5.33,2023-08-08,2023-08-09,2023-08-17,4.60,4.81,4.57,6,ts_extend
331,LIFE,S1,STRONG,5.81,4.16,2023-08-22,2023-08-23,2023-08-31,8.56,8.59,0.32,6,ts_extend
332,MFGS,S2,STRONG,6.75,3.74,2023-08-25,2023-08-28,2023-09-05,497.29,501.04,0.75,6,ts_extend
333,AMEZ,S1,STRONG,6.73,5.03,2023-09-01,2023-09-04,2023-09-12,105.21,117.66,11.83,6,ts_extend
334,JNOSP,S2,ULTRA,9.80,3.39,2023-09-04,2023-09-05,2023-09-13,20.25,25.73,27.03,6,ts_extend
335,SNGSP,S1,ULTRA,7.47,2.30,2023-09-29,2023-10-02,2023-10-10,57.03,56.59,-0.78,6,ts_extend
336,NNSB,S2,STRONG,6.00,6.03,2023-10-17,2023-10-18,2023-10-26,7717.33,7682.57,-0.45,6,ts_extend
337,MRSB,S2,STRONG,6.28,5.82,2023-10-17,2023-10-18,2023-10-26,1.20,1.21,0.37,6,ts_extend
338,ARSA,S2,STRONG,6.86,5.62,2023-11-07,2023-11-08,2023-11-16,14.85,19.94,34.26,6,ts_extend
339,SIBN,S1,ULTRA,7.51,2.22,2023-11-09,2023-11-10,2023-11-20,858.77,855.77,-0.35,6,ts_extend
340,CHMK,S2,ULTRA,9.24,4.29,2024-01-05,2024-01-08,2024-01-16,10041.04,10681.77,6.38,6,ts_extend
341,NLMK,S1,STRONG,5.42,2.05,2024-01-11,2024-01-12,2024-01-22,198.58,198.02,-0.28,6,ts_extend
342,CHMF,S1,ULTRA,7.48,1.95,2024-01-11,2024-01-12,2024-01-23,1563.90,1587.90,1.53,7,ts_extend
343,JNOS,S2,ULTRA,9.69,5.32,2024-01-15,2024-01-16,2024-01-24,31.95,33.19,3.87,6,ts_extend
344,TGKN,S1,STRONG,5.13,4.47,2024-01-23,2024-01-24,2024-02-01,0.02,0.02,-1.76,6,ts_extend
345,MRKK,S2,ULTRA,7.60,2.70,2024-01-23,2024-01-24,2024-02-01,31.03,30.67,-1.17,6,ts_extend
346,NKSH,S2,STRONG,5.29,4.33,2024-01-31,2024-02-01,2024-02-09,85.69,87.68,2.33,6,ts_extend
347,OZON,S1,STRONG,5.68,2.53,2024-02-13,2024-02-14,2024-02-22,3090.94,3161.94,2.30,6,ts_extend
348,RTKM,S1,STRONG,5.90,1.63,2024-02-13,2024-02-14,2024-02-22,80.63,87.63,8.69,6,ts_extend
349,LSRG,S1,STRONG,5.94,2.86,2024-02-26,2024-02-27,2024-03-06,967.55,1038.03,7.28,6,ts_extend
350,TRNFP,S2,STRONG,6.43,1.89,2024-02-26,2024-02-27,2024-03-06,1618.59,1595.46,-1.43,6,ts_extend
351,MVID,S1,ULTRA,7.90,3.27,2024-03-11,2024-03-12,2024-03-20,209.23,207.56,-0.80,6,ts_extend
352,RBCM,S2,STRONG,5.34,4.41,2024-03-15,2024-03-18,2024-03-26,10.51,13.02,23.85,6,ts_extend
353,RDRB,S2,ULTRA,8.84,3.79,2024-03-15,2024-03-18,2024-03-26,193.31,198.05,2.45,6,ts_extend
354,WUSH,S1,STRONG,5.26,2.72,2024-03-19,2024-03-20,2024-03-28,333.59,339.92,1.90,6,ts_extend
355,CHKZ,S2,ULTRA,9.52,2.64,2024-03-26,2024-03-27,2024-04-03,25540.80,25409.28,-0.51,5,rotate_atr20
356,WTCMP,S2,ULTRA,8.25,6.88,2024-03-26,2024-03-27,2024-04-04,11.84,12.26,3.52,6,ts_extend
